,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,start_period,start_time,start_yardline,yards
371,Samford,,TD,{'seconds': 40},1,"{'minutes': 9, 'seconds': 19}",100,400869037,4008690373,Mississippi State,SEC,2,True,1,"{'minutes': 9, 'seconds': 59}",25,75
372,Mississippi State,SEC,PUNT,{'seconds': 47},1,"{'minutes': 8, 'seconds': 32}",68,400869037,4008690374,Samford,,3,False,1,"{'minutes': 9, 'seconds': 19}",75,7
373,Samford,,TD,"{'minutes': 3, 'seconds': 11}",1,"{'minutes': 5, 'seconds': 21}",100,400869037,4008690375,Mississippi State,SEC,10,True,1,"{'minutes': 8, 'seconds': 32}",35,65
374,Mississippi State,SEC,FG,"{'minutes': 1, 'seconds': 13}",1,"{'minutes': 4, 'seconds': 8}",14,400869037,4008690376,Samford,,5,True,1,"{'minutes': 5, 'seconds': 21}",74,60
375,Samford,,INT,{'seconds': 52},1,"{'minutes': 3, 'seconds': 16}",13,400869037,4008690377,Mississippi State,SEC,3,False,1,"{'minutes': 4, 'seconds': 8}",25,-12
376,Mississippi State,SEC,FG,"{'minutes': 1, 'seconds': 16}",1,{'minutes': 2},16,400869037,4008690378,Samford,,4,True,1,"{'minutes': 3, 'seconds': 16}",14,-2
377,Samford,,INT,{'minutes': 3},2,{'minutes': 14},68,400869037,4008690379,Mississippi State,SEC,10,False,1,{'minutes': 2},25,43
378,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 30}",1,"{'minutes': 12, 'seconds': 30}",63,400869046,4008690461,Texas A&M,SEC,6,False,1,{'minutes': 15},91,28
379,Texas A&M,SEC,TD,{'seconds': 12},1,"{'minutes': 12, 'seconds': 18}",100,400869046,4008690462,Mississippi State,SEC,1,True,1,"{'minutes': 12, 'seconds': 30}",26,74
380,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 8}",1,"{'minutes': 11, 'seconds': 10}",79,400869046,4008690463,Texas A&M,SEC,3,False,1,"{'minutes': 12, 'seconds': 18}",87,8
381,Texas A&M,SEC,INT,"{'minutes': 1, 'seconds': 39}",1,"{'minutes': 9, 'seconds': 31}",85,400869046,4008690464,Mississippi State,SEC,6,False,1,"{'minutes': 11, 'seconds': 10}",36,49
382,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 39}",1,"{'minutes': 7, 'seconds': 52}",72,400869046,4008690465,Texas A&M,SEC,5,False,1,"{'minutes': 9, 'seconds': 31}",80,8
383,Texas A&M,SEC,TD,"{'minutes': 3, 'seconds': 16}",1,"{'minutes': 4, 'seconds': 36}",100,400869046,4008690466,Mississippi State,SEC,8,True,1,"{'minutes': 7, 'seconds': 52}",35,65
384,Mississippi State,SEC,TD,"{'minutes': 4, 'seconds': 33}",1,{'seconds': 3},0,400869046,4008690467,Texas A&M,SEC,11,True,1,"{'minutes': 4, 'seconds': 36}",75,75
385,Texas A&M,SEC,PUNT,"{'minutes': 2, 'seconds': 29}",2,"{'minutes': 12, 'seconds': 34}",53,400869046,4008690468,Mississippi State,SEC,7,False,1,{'seconds': 3},25,28
386,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 30}",2,"{'minutes': 11, 'seconds': 4}",76,400869046,4008690469,Texas A&M,SEC,3,False,2,"{'minutes': 12, 'seconds': 34}",85,9
387,Mississippi State,SEC,FG,"{'minutes': 2, 'seconds': 40}",1,"{'minutes': 12, 'seconds': 20}",88,400869049,4008690491,Alabama,SEC,10,True,1,{'minutes': 15},25,63
388,Alabama,SEC,PUNT,"{'minutes': 2, 'seconds': 30}",1,"{'minutes': 9, 'seconds': 50}",85,400869049,4008690492,Mississippi State,SEC,4,False,1,"{'minutes': 12, 'seconds': 20}",89,4
389,Mississippi State,SEC,TD,"{'minutes': 1, 'seconds': 27}",1,"{'minutes': 8, 'seconds': 23}",100,400869049,4008690493,Alabama,SEC,4,True,1,"{'minutes': 9, 'seconds': 50}",68,32
390,Alabama,SEC,MISSED FG,"{'minutes': 2, 'seconds': 56}",1,"{'minutes': 5, 'seconds': 27}",30,400869049,4008690494,Mississippi State,SEC,7,False,1,"{'minutes': 8, 'seconds': 23}",75,45
391,Mississippi State,SEC,INT,"{'minutes': 1, 'seconds': 29}",1,"{'minutes': 3, 'seconds': 58}",48,400869049,4008690495,Alabama,SEC,3,False,1,"{'minutes': 5, 'seconds': 27}",31,17
392,Alabama,SEC,DOWNS,"{'minutes': 1, 'seconds': 20}",1,"{'minutes': 2, 'seconds': 38}",36,400869049,4008690496,Mississippi State,SEC,4,False,1,"{'minutes': 3, 'seconds': 58}",38,2
393,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 31}",1,"{'minutes': 1, 'seconds': 7}",46,400869049,4008690497,Alabama,SEC,3,False,1,"{'minutes': 2, 'seconds': 38}",37,9
394,Alabama,SEC,PUNT,"{'minutes': 3, 'seconds': 15}",2,"{'minutes': 12, 'seconds': 52}",67,400869049,4008690498,Mississippi State,SEC,6,False,1,"{'minutes': 1, 'seconds': 7}",80,13
395,Mississippi State,SEC,TD,{'seconds': 16},2,"{'minutes': 12, 'seconds': 36}",100,400869049,4008690499,Alabama,SEC,2,True,2,"{'minutes': 12, 'seconds': 52}",33,67
396,Mississippi State,SEC,TD,{'seconds': 55},1,"{'minutes': 14, 'seconds': 5}",0,400869062,4008690621,Arkansas,SEC,2,True,1,{'minutes': 15},75,75
397,Arkansas,SEC,TD,{'seconds': 53},1,"{'minutes': 13, 'seconds': 12}",100,400869062,4008690622,Mississippi State,SEC,4,True,1,"{'minutes': 14, 'seconds': 5}",27,73
398,Mississippi State,SEC,MISSED FG,"{'minutes': 3, 'seconds': 2}",1,"{'minutes': 10, 'seconds': 10}",22,400869062,4008690623,Arkansas,SEC,8,False,1,"{'minutes': 13, 'seconds': 12}",85,63
399,Arkansas,SEC,PUNT,"{'minutes': 2, 'seconds': 2}",1,"{'minutes': 8, 'seconds': 8}",32,400869062,4008690624,Mississippi State,SEC,4,False,1,"{'minutes': 10, 'seconds': 10}",22,10
400,Mississippi State,SEC,TD,{'seconds': 45},1,"{'minutes': 7, 'seconds': 23}",0,400869062,4008690625,Arkansas,SEC,2,True,1,"{'minutes': 8, 'seconds': 8}",71,71
401,Arkansas,SEC,TD,"{'minutes': 6, 'seconds': 3}",1,"{'minutes': 1, 'seconds': 20}",100,400869062,4008690626,Mississippi State,SEC,12,True,1,"{'minutes': 7, 'seconds': 23}",26,74
402,Mississippi State,SEC,TD,"{'minutes': 3, 'seconds': 51}",2,"{'minutes': 12, 'seconds': 22}",0,400869062,4008690627,Arkansas,SEC,8,True,1,"{'minutes': 1, 'seconds': 20}",85,85
403,Arkansas,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",2,"{'minutes': 10, 'seconds': 38}",27,400869062,4008690628,Mississippi State,SEC,3,False,2,"{'minutes': 12, 'seconds': 22}",18,9
404,Mississippi State,SEC,FG,"{'minutes': 1, 'seconds': 40}",2,"{'minutes': 8, 'seconds': 58}",16,400869062,4008690629,Arkansas,SEC,6,True,2,"{'minutes': 10, 'seconds': 38}",62,46
405,Mississippi State,SEC,PUNT,{'seconds': 58},1,"{'minutes': 14, 'seconds': 2}",50,400869072,4008690721,Ole Miss,SEC,4,False,1,{'minutes': 15},35,15
406,Ole Miss,SEC,PUNT,{'seconds': 46},1,"{'minutes': 13, 'seconds': 16}",64,400869072,4008690722,Mississippi State,SEC,4,False,1,"{'minutes': 14, 'seconds': 2}",80,16
407,Mississippi State,SEC,FG,"{'minutes': 5, 'seconds': 40}",1,"{'minutes': 7, 'seconds': 36}",93,400869072,4008690723,Ole Miss,SEC,11,True,1,"{'minutes': 13, 'seconds': 16}",18,75
408,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 48}",1,"{'minutes': 5, 'seconds': 48}",0,400869072,4008690724,Mississippi State,SEC,5,True,1,"{'minutes': 7, 'seconds': 36}",63,63
409,Mississippi State,SEC,TD,{'minutes': 2},1,"{'minutes': 3, 'seconds': 48}",100,400869072,4008690725,Ole Miss,SEC,5,True,1,"{'minutes': 5, 'seconds': 48}",25,75
410,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 20}",1,"{'minutes': 2, 'seconds': 28}",0,400869072,4008690726,Mississippi State,SEC,4,True,1,"{'minutes': 3, 'seconds': 48}",80,80
411,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",1,{'seconds': 44},28,400869072,4008690727,Ole Miss,SEC,5,False,1,"{'minutes': 2, 'seconds': 28}",17,11
412,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 49}",2,"{'minutes': 12, 'seconds': 49}",0,400869072,4008690728,Mississippi State,SEC,7,True,1,{'seconds': 44},67,67
413,Mississippi State,SEC,INT,"{'minutes': 1, 'seconds': 26}",2,"{'minutes': 11, 'seconds': 23}",83,400869072,4008690729,Ole Miss,SEC,5,False,2,"{'minutes': 12, 'seconds': 49}",27,56
414,Mississippi State,SEC,INT,{'seconds': 49},2,{'seconds': 32},71,400868928,40086892810,BYU,FBS Independents,4,False,2,"{'minutes': 1, 'seconds': 21}",54,17
415,BYU,FBS Independents,PUNT,{'seconds': 31},2,{'seconds': 1},51,400868928,40086892811,Mississippi State,SEC,3,False,2,{'seconds': 32},51,0
416,Mississippi State,SEC,END OF HALF,{'seconds': 1},2,{},27,400868928,40086892812,BYU,FBS Independents,1,False,2,{'seconds': 1},28,-1
417,Mississippi State,SEC,PUNT,"{'minutes': 4, 'seconds': 9}",3,"{'minutes': 10, 'seconds': 51}",52,400868928,40086892813,BYU,FBS Independents,8,False,3,{'minutes': 15},16,36
418,BYU,FBS Independents,PUNT,"{'minutes': 3, 'seconds': 25}",3,"{'minutes': 7, 'seconds': 26}",38,400868928,40086892814,Mississippi State,SEC,8,False,3,"{'minutes': 10, 'seconds': 51}",87,49
419,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 31}",3,"{'minutes': 4, 'seconds': 55}",31,400868928,40086892815,BYU,FBS Independents,4,False,3,"{'minutes': 7, 'seconds': 26}",1,30
420,BYU,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 39}",3,"{'minutes': 3, 'seconds': 16}",87,400868928,40086892816,Mississippi State,SEC,3,False,3,"{'minutes': 4, 'seconds': 55}",93,6
421,Mississippi State,SEC,TD,"{'minutes': 5, 'seconds': 1}",4,"{'minutes': 13, 'seconds': 15}",100,400868928,40086892817,BYU,FBS Independents,12,True,3,"{'minutes': 3, 'seconds': 16}",52,48
422,BYU,FBS Independents,INT,"{'minutes': 5, 'seconds': 17}",4,"{'minutes': 7, 'seconds': 58}",29,400868928,40086892818,Mississippi State,SEC,11,False,4,"{'minutes': 13, 'seconds': 15}",69,40
423,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 9}",4,"{'minutes': 6, 'seconds': 49}",35,400868928,40086892819,BYU,FBS Independents,3,False,4,"{'minutes': 7, 'seconds': 58}",28,7
424,BYU,FBS Independents,DOWNS,"{'minutes': 3, 'seconds': 44}",4,"{'minutes': 3, 'seconds': 5}",31,400868928,40086892820,Mississippi State,SEC,10,False,4,"{'minutes': 6, 'seconds': 49}",81,50
425,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 38}",4,"{'minutes': 1, 'seconds': 27}",35,400868928,40086892821,BYU,FBS Independents,3,False,4,"{'minutes': 3, 'seconds': 5}",31,4
426,BYU,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 15}",4,{'seconds': 12},75,400868928,40086892822,Mississippi State,SEC,3,False,4,"{'minutes': 1, 'seconds': 27}",80,5
427,Mississippi State,SEC,FUMBLE,{'seconds': 12},4,{},43,400868928,40086892823,BYU,FBS Independents,2,False,4,{'seconds': 12},24,16
428,BYU,FBS Independents,TD,{},5,{},0,400868928,40086892825,Mississippi State,SEC,4,True,5,{},25,25
429,Mississippi State,SEC,TD,{},5,{},100,400868928,40086892826,BYU,FBS Independents,7,True,5,{},75,25
430,Mississippi State,SEC,TD,{},6,{},100,400868928,40086892827,BYU,FBS Independents,1,True,6,{},75,25
431,BYU,FBS Independents,Uncategorized,{},6,{},110,400868928,40086892828,Mississippi State,SEC,7,False,6,{},25,13
432,Mississippi State,SEC,DOWNS,"{'minutes': 1, 'seconds': 38}",2,"{'minutes': 14, 'seconds': 16}",80,400868960,40086896010,UMass,FBS Independents,4,False,1,{'seconds': 54},77,3
433,UMass,FBS Independents,FG,"{'minutes': 6, 'seconds': 32}",2,"{'minutes': 7, 'seconds': 44}",13,400868960,40086896011,Mississippi State,SEC,15,True,2,"{'minutes': 14, 'seconds': 16}",80,67
434,Mississippi State,SEC,TD,"{'minutes': 5, 'seconds': 56}",2,"{'minutes': 1, 'seconds': 48}",100,400868960,40086896012,UMass,FBS Independents,10,True,2,"{'minutes': 7, 'seconds': 44}",26,74
435,UMass,FBS Independents,TD,"{'minutes': 1, 'seconds': 20}",2,{'seconds': 28},0,400868960,40086896013,Mississippi State,SEC,7,True,2,"{'minutes': 1, 'seconds': 48}",65,65
436,Mississippi State,SEC,END OF HALF,{'seconds': 28},2,{},14,400868960,40086896014,UMass,FBS Independents,1,False,2,{'seconds': 28},15,-1
437,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 49}",3,"{'minutes': 13, 'seconds': 11}",48,400868960,40086896015,UMass,FBS Independents,6,False,3,{'minutes': 15},36,12
438,UMass,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 44}",3,"{'minutes': 11, 'seconds': 27}",62,400868960,40086896016,Mississippi State,SEC,7,False,3,"{'minutes': 13, 'seconds': 11}",87,25
439,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 54}",3,"{'minutes': 9, 'seconds': 33}",10,400868960,40086896017,UMass,FBS Independents,3,False,3,"{'minutes': 11, 'seconds': 27}",12,-2
440,UMass,FBS Independents,TD,{'seconds': 28},3,"{'minutes': 9, 'seconds': 5}",0,400868960,40086896018,Mississippi State,SEC,2,True,3,"{'minutes': 9, 'seconds': 33}",64,64
441,Mississippi State,SEC,TD,"{'minutes': 1, 'seconds': 57}",3,"{'minutes': 7, 'seconds': 8}",100,400868960,40086896019,UMass,FBS Independents,7,True,3,"{'minutes': 9, 'seconds': 5}",32,68
442,UMass,FBS Independents,TD,"{'minutes': 2, 'seconds': 33}",3,"{'minutes': 4, 'seconds': 35}",0,400868960,40086896020,Mississippi State,SEC,5,True,3,"{'minutes': 7, 'seconds': 8}",44,44
443,Mississippi State,SEC,INT TD,{'seconds': 17},3,"{'minutes': 4, 'seconds': 18}",23,400868960,40086896021,UMass,FBS Independents,1,True,3,"{'minutes': 4, 'seconds': 35}",23,0
444,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 16}",3,"{'minutes': 2, 'seconds': 2}",17,400868960,40086896023,UMass,FBS Independents,4,False,3,"{'minutes': 4, 'seconds': 18}",22,-5
445,UMass,FBS Independents,TD,"{'minutes': 1, 'seconds': 55}",3,{'seconds': 7},0,400868960,40086896024,Mississippi State,SEC,6,True,3,"{'minutes': 2, 'seconds': 2}",61,61
446,Mississippi State,SEC,TD,"{'minutes': 4, 'seconds': 43}",4,"{'minutes': 10, 'seconds': 24}",100,400868960,40086896025,UMass,FBS Independents,15,True,3,{'seconds': 7},21,79
447,UMass,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 8}",4,"{'minutes': 8, 'seconds': 16}",45,400868960,40086896026,Mississippi State,SEC,4,False,4,"{'minutes': 10, 'seconds': 24}",71,26
448,Mississippi State,SEC,TD,"{'minutes': 3, 'seconds': 17}",4,"{'minutes': 4, 'seconds': 59}",100,400868960,40086896027,UMass,FBS Independents,9,True,4,"{'minutes': 8, 'seconds': 16}",12,88
449,UMass,FBS Independents,TD,"{'minutes': 2, 'seconds': 26}",4,"{'minutes': 2, 'seconds': 33}",0,400868960,40086896028,Mississippi State,SEC,6,True,4,"{'minutes': 4, 'seconds': 59}",66,66
450,Mississippi State,SEC,INT,{'seconds': 18},4,"{'minutes': 2, 'seconds': 15}",42,400868960,40086896029,UMass,FBS Independents,1,False,4,"{'minutes': 2, 'seconds': 33}",47,-5
451,UMass,FBS Independents,END OF GAME,"{'minutes': 2, 'seconds': 15}",4,{},26,400868960,40086896030,Mississippi State,SEC,5,False,4,"{'minutes': 2, 'seconds': 15}",58,32
452,Mississippi State,SEC,MISSED FG,"{'minutes': 4, 'seconds': 34}",2,{'seconds': 7},8,400868975,40086897510,South Alabama,Sun Belt,9,False,2,"{'minutes': 4, 'seconds': 41}",75,67
453,South Alabama,Sun Belt,END OF HALF,{'seconds': 7},2,{},18,400868975,40086897511,Mississippi State,SEC,1,False,2,{'seconds': 7},20,-2
454,Mississippi State,SEC,TD,"{'minutes': 4, 'seconds': 47}",3,"{'minutes': 10, 'seconds': 13}",0,400868975,40086897512,South Alabama,Sun Belt,8,True,3,{'minutes': 15},75,75
455,South Alabama,Sun Belt,FG,"{'minutes': 3, 'seconds': 38}",3,"{'minutes': 6, 'seconds': 35}",69,400868975,40086897513,Mississippi State,SEC,11,True,3,"{'minutes': 10, 'seconds': 13}",23,46
456,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",3,"{'minutes': 4, 'seconds': 51}",84,400868975,40086897514,South Alabama,Sun Belt,3,False,3,"{'minutes': 6, 'seconds': 35}",75,-9
457,South Alabama,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 21}",3,"{'minutes': 2, 'seconds': 30}",59,400868975,40086897515,Mississippi State,SEC,5,False,3,"{'minutes': 4, 'seconds': 51}",38,21
458,Mississippi State,SEC,TD,"{'minutes': 4, 'seconds': 39}",4,"{'minutes': 12, 'seconds': 51}",0,400868975,40086897516,South Alabama,Sun Belt,9,True,3,"{'minutes': 2, 'seconds': 30}",99,99
459,South Alabama,Sun Belt,PUNT,"{'minutes': 3, 'seconds': 1}",4,"{'minutes': 9, 'seconds': 50}",55,400868975,40086897517,Mississippi State,SEC,6,False,4,"{'minutes': 12, 'seconds': 51}",32,23
460,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 2}",4,"{'minutes': 8, 'seconds': 48}",83,400868975,40086897518,South Alabama,Sun Belt,3,False,4,"{'minutes': 9, 'seconds': 50}",91,8
461,South Alabama,Sun Belt,MISSED FG,"{'minutes': 2, 'seconds': 45}",4,"{'minutes': 6, 'seconds': 3}",71,400868975,40086897519,Mississippi State,SEC,8,False,4,"{'minutes': 8, 'seconds': 48}",41,30
462,Mississippi State,SEC,TD,"{'minutes': 5, 'seconds': 6}",4,{'seconds': 57},0,400868975,40086897520,South Alabama,Sun Belt,9,True,4,"{'minutes': 6, 'seconds': 3}",71,71
463,South Alabama,Sun Belt,MISSED FG,{'seconds': 51},4,{'seconds': 6},89,400868975,40086897521,Mississippi State,SEC,9,False,4,{'seconds': 57},35,54
464,Mississippi State,SEC,END OF GAME,{'seconds': 6},4,{},92,400868975,40086897522,South Alabama,Sun Belt,1,False,4,{'seconds': 6},90,-2
465,South Carolina,SEC,INT,{'seconds': 13},2,"{'minutes': 6, 'seconds': 11}",86,400868987,40086898710,Mississippi State,SEC,1,False,2,"{'minutes': 6, 'seconds': 24}",86,0
466,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 10}",2,"{'minutes': 5, 'seconds': 1}",80,400868987,40086898711,South Carolina,SEC,3,False,2,"{'minutes': 6, 'seconds': 11}",82,2
467,South Carolina,SEC,TD,"{'minutes': 1, 'seconds': 46}",2,"{'minutes': 3, 'seconds': 15}",100,400868987,40086898712,Mississippi State,SEC,5,True,2,"{'minutes': 5, 'seconds': 1}",64,36
468,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 8}",2,"{'minutes': 1, 'seconds': 7}",74,400868987,40086898713,South Carolina,SEC,4,False,2,"{'minutes': 3, 'seconds': 15}",71,-3
469,South Carolina,SEC,FG,"{'minutes': 1, 'seconds': 7}",2,{},90,400868987,40086898714,Mississippi State,SEC,7,True,2,"{'minutes': 1, 'seconds': 7}",22,68
470,South Carolina,SEC,DOWNS,"{'minutes': 2, 'seconds': 32}",3,"{'minutes': 12, 'seconds': 28}",44,400868987,40086898715,Mississippi State,SEC,5,False,3,{'minutes': 15},25,19
471,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 20}",3,"{'minutes': 11, 'seconds': 8}",59,400868987,40086898716,South Carolina,SEC,3,False,3,"{'minutes': 12, 'seconds': 28}",44,-15
472,South Carolina,SEC,PUNT,"{'minutes': 1, 'seconds': 33}",3,"{'minutes': 9, 'seconds': 35}",45,400868987,40086898717,Mississippi State,SEC,4,False,3,"{'minutes': 11, 'seconds': 8}",16,29
473,Mississippi State,SEC,PUNT,"{'minutes': 3, 'seconds': 3}",3,"{'minutes': 6, 'seconds': 32}",75,400868987,40086898718,South Carolina,SEC,6,False,3,"{'minutes': 9, 'seconds': 35}",90,15
474,South Carolina,SEC,PUNT,"{'minutes': 1, 'seconds': 5}",3,"{'minutes': 5, 'seconds': 27}",32,400868987,40086898719,Mississippi State,SEC,3,False,3,"{'minutes': 6, 'seconds': 32}",29,3
475,Mississippi State,SEC,TD,"{'minutes': 5, 'seconds': 27}",3,{},0,400868987,40086898720,South Carolina,SEC,12,True,3,"{'minutes': 5, 'seconds': 27}",80,80
476,South Carolina,SEC,FG,"{'minutes': 5, 'seconds': 30}",4,"{'minutes': 9, 'seconds': 24}",89,400868987,40086898721,Mississippi State,SEC,13,True,3,{},27,62
477,Mississippi State,SEC,PUNT,{'seconds': 30},4,"{'minutes': 8, 'seconds': 54}",84,400868987,40086898722,South Carolina,SEC,3,False,4,"{'minutes': 9, 'seconds': 24}",84,0
478,South Carolina,SEC,PUNT,"{'minutes': 2, 'seconds': 28}",4,"{'minutes': 6, 'seconds': 26}",42,400868987,40086898723,Mississippi State,SEC,5,False,4,"{'minutes': 8, 'seconds': 54}",18,24
479,Mississippi State,SEC,TD,"{'minutes': 3, 'seconds': 49}",4,"{'minutes': 2, 'seconds': 37}",0,400868987,40086898724,South Carolina,SEC,13,True,4,"{'minutes': 6, 'seconds': 26}",83,83
480,South Carolina,SEC,END OF GAME,"{'minutes': 2, 'seconds': 37}",4,{},91,400868987,40086898725,Mississippi State,SEC,6,False,4,"{'minutes': 2, 'seconds': 37}",52,39
481,LSU,SEC,FG,"{'minutes': 4, 'seconds': 54}",2,"{'minutes': 3, 'seconds': 31}",23,400868996,40086899610,Mississippi State,SEC,9,True,2,"{'minutes': 8, 'seconds': 25}",81,58
482,Mississippi State,SEC,FG,"{'minutes': 3, 'seconds': 24}",2,{'seconds': 7},90,400868996,40086899611,LSU,SEC,12,True,2,"{'minutes': 3, 'seconds': 31}",22,68
483,LSU,SEC,END OF HALF,{'seconds': 7},2,{},84,400868996,40086899612,Mississippi State,SEC,1,False,2,{'seconds': 7},82,-2
484,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 32}",3,"{'minutes': 13, 'seconds': 28}",44,400868996,40086899613,Mississippi State,SEC,4,False,3,{'minutes': 15},81,37
485,Mississippi State,SEC,PUNT,{'seconds': 55},3,"{'minutes': 12, 'seconds': 33}",16,400868996,40086899614,LSU,SEC,3,False,3,"{'minutes': 13, 'seconds': 28}",13,3
486,LSU,SEC,FG,"{'minutes': 5, 'seconds': 52}",3,"{'minutes': 6, 'seconds': 41}",20,400868996,40086899615,Mississippi State,SEC,12,True,3,"{'minutes': 12, 'seconds': 33}",60,40
487,Mississippi State,SEC,FUMBLE,"{'minutes': 1, 'seconds': 24}",3,"{'minutes': 5, 'seconds': 17}",45,400868996,40086899616,LSU,SEC,3,False,3,"{'minutes': 6, 'seconds': 41}",29,22
488,LSU,SEC,PUNT,"{'minutes': 2, 'seconds': 52}",3,"{'minutes': 2, 'seconds': 25}",36,400868996,40086899617,Mississippi State,SEC,7,False,3,"{'minutes': 5, 'seconds': 17}",51,15
489,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 4}",3,{'seconds': 21},14,400868996,40086899618,LSU,SEC,3,False,3,"{'minutes': 2, 'seconds': 25}",7,7
490,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 30}",4,"{'minutes': 13, 'seconds': 51}",49,400868996,40086899619,Mississippi State,SEC,3,False,3,{'seconds': 21},50,1
491,Mississippi State,SEC,FUMBLE,"{'minutes': 7, 'seconds': 1}",4,"{'minutes': 6, 'seconds': 50}",66,400868996,40086899620,LSU,SEC,13,False,4,"{'minutes': 13, 'seconds': 51}",1,65
492,LSU,SEC,TD,"{'minutes': 2, 'seconds': 40}",4,"{'minutes': 4, 'seconds': 10}",0,400868996,40086899621,Mississippi State,SEC,9,True,4,"{'minutes': 6, 'seconds': 50}",66,66
493,LSU,SEC,TD,{'seconds': 40},4,"{'minutes': 3, 'seconds': 30}",0,400868996,40086899622,Mississippi State,SEC,2,True,4,"{'minutes': 4, 'seconds': 10}",32,32
494,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 15}",4,"{'minutes': 2, 'seconds': 15}",17,400868996,40086899623,LSU,SEC,3,False,4,"{'minutes': 3, 'seconds': 30}",19,-2
495,LSU,SEC,FUMBLE,{'seconds': 40},4,"{'minutes': 1, 'seconds': 35}",75,400868996,40086899624,Mississippi State,SEC,4,False,4,"{'minutes': 2, 'seconds': 15}",77,-6
496,Mississippi State,SEC,END OF GAME,"{'minutes': 1, 'seconds': 35}",4,{},77,400868996,40086899625,LSU,SEC,3,False,4,"{'minutes': 1, 'seconds': 35}",83,-6
497,Auburn,SEC,PUNT,"{'minutes': 1, 'seconds': 41}",2,"{'minutes': 6, 'seconds': 28}",19,400869021,40086902110,Mississippi State,SEC,3,False,2,"{'minutes': 8, 'seconds': 9}",10,9
498,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 38}",2,"{'minutes': 4, 'seconds': 50}",51,400869021,40086902111,Auburn,SEC,3,False,2,"{'minutes': 6, 'seconds': 28}",54,3
