,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
1261,UT San Antonio,Conference USA,TD,"{'minutes': 3, 'seconds': 47}",2.0,"{'minutes': 11, 'seconds': 33}",0.0,400869381.0,4008693818,Southern Mississippi,Conference USA,10.0,True,2016,1.0,{'seconds': 20},79.0,79.0
1262,Southern Mississippi,Conference USA,PUNT,"{'minutes': 1, 'seconds': 26}",2.0,"{'minutes': 10, 'seconds': 7}",34.0,400869381.0,4008693819,UT San Antonio,Conference USA,3.0,False,2016,2.0,"{'minutes': 11, 'seconds': 33}",37.0,-3.0
1263,UT San Antonio,Conference USA,TD,"{'minutes': 4, 'seconds': 43}",1.0,"{'minutes': 10, 'seconds': 17}",100.0,400869385.0,4008693851,Rice,Conference USA,13.0,True,2016,1.0,{'minutes': 15},25.0,75.0
1264,Rice,Conference USA,PUNT,"{'minutes': 1, 'seconds': 34}",1.0,"{'minutes': 8, 'seconds': 43}",71.0,400869385.0,4008693852,UT San Antonio,Conference USA,3.0,False,2016,1.0,"{'minutes': 10, 'seconds': 17}",75.0,4.0
1265,UT San Antonio,Conference USA,PUNT,"{'minutes': 2, 'seconds': 15}",1.0,"{'minutes': 6, 'seconds': 28}",47.0,400869385.0,4008693853,Rice,Conference USA,6.0,False,2016,1.0,"{'minutes': 8, 'seconds': 43}",36.0,11.0
1266,Rice,Conference USA,TD,"{'minutes': 1, 'seconds': 27}",1.0,"{'minutes': 5, 'seconds': 1}",0.0,400869385.0,4008693854,UT San Antonio,Conference USA,3.0,True,2016,1.0,"{'minutes': 6, 'seconds': 28}",81.0,81.0
1267,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 43}",1.0,"{'minutes': 3, 'seconds': 18}",32.0,400869385.0,4008693855,Rice,Conference USA,3.0,False,2016,1.0,"{'minutes': 5, 'seconds': 1}",25.0,7.0
1268,Rice,Conference USA,PUNT,"{'minutes': 4, 'seconds': 41}",2.0,"{'minutes': 13, 'seconds': 37}",64.0,400869385.0,4008693856,UT San Antonio,Conference USA,8.0,False,2016,1.0,"{'minutes': 3, 'seconds': 18}",90.0,26.0
1269,Rice,Conference USA,TD,{'seconds': 8},2.0,"{'minutes': 13, 'seconds': 29}",0.0,400869385.0,4008693858,UT San Antonio,Conference USA,1.0,True,2016,2.0,"{'minutes': 13, 'seconds': 37}",28.0,28.0
1270,UT San Antonio,Conference USA,PUNT,"{'minutes': 2, 'seconds': 23}",2.0,"{'minutes': 11, 'seconds': 6}",30.0,400869385.0,4008693859,Rice,Conference USA,3.0,False,2016,2.0,"{'minutes': 13, 'seconds': 29}",37.0,-7.0
1271,North Texas,Conference USA,PUNT,"{'minutes': 2, 'seconds': 51}",1.0,"{'minutes': 12, 'seconds': 9}",30.0,400869395.0,4008693951,UT San Antonio,Conference USA,6.0,False,2016,1.0,{'minutes': 15},25.0,5.0
1272,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 18}",1.0,"{'minutes': 10, 'seconds': 51}",87.0,400869395.0,4008693952,North Texas,Conference USA,3.0,False,2016,1.0,"{'minutes': 12, 'seconds': 9}",81.0,-6.0
1273,North Texas,Conference USA,TD,"{'minutes': 5, 'seconds': 17}",1.0,"{'minutes': 5, 'seconds': 34}",100.0,400869395.0,4008693953,UT San Antonio,Conference USA,11.0,True,2016,1.0,"{'minutes': 10, 'seconds': 51}",51.0,49.0
1274,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 1}",1.0,"{'minutes': 4, 'seconds': 33}",75.0,400869395.0,4008693954,North Texas,Conference USA,3.0,False,2016,1.0,"{'minutes': 5, 'seconds': 34}",75.0,0.0
1275,North Texas,Conference USA,PUNT,"{'minutes': 2, 'seconds': 45}",1.0,"{'minutes': 1, 'seconds': 48}",50.0,400869395.0,4008693955,UT San Antonio,Conference USA,5.0,False,2016,1.0,"{'minutes': 4, 'seconds': 33}",18.0,32.0
1276,UT San Antonio,Conference USA,PUNT,"{'minutes': 2, 'seconds': 41}",2.0,"{'minutes': 14, 'seconds': 7}",45.0,400869395.0,4008693956,North Texas,Conference USA,5.0,False,2016,1.0,"{'minutes': 1, 'seconds': 48}",75.0,30.0
1277,North Texas,Conference USA,TD,"{'minutes': 2, 'seconds': 40}",2.0,"{'minutes': 11, 'seconds': 27}",100.0,400869395.0,4008693957,UT San Antonio,Conference USA,5.0,True,2016,2.0,"{'minutes': 14, 'seconds': 7}",20.0,80.0
1278,UT San Antonio,Conference USA,INT,"{'minutes': 1, 'seconds': 4}",2.0,"{'minutes': 10, 'seconds': 23}",61.0,400869395.0,4008693958,North Texas,Conference USA,3.0,False,2016,2.0,"{'minutes': 11, 'seconds': 27}",86.0,25.0
1279,North Texas,Conference USA,PUNT,"{'minutes': 1, 'seconds': 26}",2.0,"{'minutes': 8, 'seconds': 57}",31.0,400869395.0,4008693959,UT San Antonio,Conference USA,3.0,False,2016,2.0,"{'minutes': 10, 'seconds': 23}",31.0,0.0
1280,Middle Tennessee,Conference USA,TD,"{'minutes': 4, 'seconds': 48}",1.0,"{'minutes': 10, 'seconds': 12}",0.0,400869403.0,4008694032,UT San Antonio,Conference USA,11.0,True,2016,1.0,{'minutes': 15},66.0,66.0
1281,UT San Antonio,Conference USA,TD,"{'minutes': 1, 'seconds': 25}",1.0,"{'minutes': 8, 'seconds': 47}",100.0,400869403.0,4008694033,Middle Tennessee,Conference USA,5.0,True,2016,1.0,"{'minutes': 10, 'seconds': 12}",25.0,75.0
1282,Middle Tennessee,Conference USA,PUNT,"{'minutes': 2, 'seconds': 32}",1.0,"{'minutes': 6, 'seconds': 15}",68.0,400869403.0,4008694034,UT San Antonio,Conference USA,3.0,False,2016,1.0,"{'minutes': 8, 'seconds': 47}",75.0,7.0
1283,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 31}",1.0,"{'minutes': 4, 'seconds': 44}",8.0,400869403.0,4008694035,Middle Tennessee,Conference USA,3.0,False,2016,1.0,"{'minutes': 6, 'seconds': 15}",21.0,-13.0
