season,game_id,home_team,away_team,neutral_site,home_score,away_score,pred_home_score,pred_away_score,prob_winner,prob_spread,prob_total,total_error,spread_error,home_error,away_error
2015,400787341,Akron,Central Michigan,False,6,14,13.8239,23.3908,0.5959,0.9683,0.6621,17.2147,1.5668,7.8239,9.3908
2015,400787348,UMass,Akron,False,13,17,18.6865,15.4644,0.4683,0.8584,0.9183,4.1508,7.2221,5.6865,1.5356
2015,400787353,Miami (OH),Akron,False,28,37,18.1319,11.8422,0.4250,0.6459,0.2925,35.0259,15.2898,9.8681,25.1578
2015,400787360,Akron,Buffalo,False,42,21,12.6088,13.9221,0.4862,0.5562,0.3361,36.4691,22.3133,29.3912,7.0779
2015,400787366,Akron,Kent State,False,20,0,23.9682,3.0236,0.7091,0.9802,0.8541,6.9917,0.9446,3.9682,3.0236
2016,400869268,Wisconsin,Akron,False,54,10,19.6940,12.4463,0.5678,0.3863,0.4527,31.8597,36.7522,34.3060,2.4463
2016,400869278,Marshall,Akron,False,38,65,21.2208,16.3736,0.4500,0.4091,0.0900,65.4055,31.8472,16.7792,48.6264
2016,400869285,Akron,Appalachian State,False,38,45,13.4718,21.7775,0.5812,0.9743,0.2388,47.7507,1.3057,24.5282,23.2225
2016,400869293,Kent State,Akron,False,27,31,15.1251,18.7465,0.5333,0.9930,0.5776,24.1284,0.3787,11.8749,12.2535
2016,400869302,Akron,Miami (OH),False,35,13,21.7051,14.4656,0.5668,0.7315,0.7833,11.8294,14.7605,13.2949,1.4656
2016,400869310,Akron,Western Michigan,False,0,41,17.2743,30.4938,0.6340,0.4719,0.8609,6.7682,27.7805,17.2743,10.5062
2016,400869311,Ball State,Akron,False,25,35,18.3985,17.1568,0.4876,0.7776,0.5390,24.4447,11.2416,6.6015,17.8432
2016,400869317,Buffalo,Akron,False,41,20,13.7005,23.7141,0.3966,0.4166,0.5367,23.5853,31.0136,27.2995,3.7141
2016,400869322,Akron,Toledo,False,17,48,12.4447,26.6497,0.6769,0.5874,0.4026,25.9056,16.7950,4.5553,21.3503
2016,400869327,Akron,Bowling Green,False,28,38,23.9961,21.8333,0.4781,0.7574,0.6084,20.1705,12.1628,4.0039,16.1667
2016,400869335,Ohio,Akron,False,9,3,26.1364,11.6197,0.6586,0.8106,0.4685,25.7560,8.5167,17.1364,8.6197
2017,400935237,Penn State,Akron,False,52,0,33.3072,11.5116,0.7123,0.4375,0.8535,7.1813,30.2044,18.6928,11.5116
2017,400934517,Akron,Iowa State,False,14,41,23.7306,20.8788,0.4744,0.5020,0.8152,10.3906,29.8518,9.7306,20.1212
2017,400944818,Troy,Akron,False,22,17,28.9831,4.7487,0.7231,0.6385,0.8976,5.2681,19.2344,6.9831,12.2513
2017,400944904,Bowling Green,Akron,False,23,34,13.8091,21.5194,0.5895,0.9231,0.5250,21.6715,3.2897,9.1909,12.4806
2017,400944988,Akron,Ball State,False,31,3,20.2192,7.9127,0.6293,0.6738,0.8749,5.8682,15.6935,10.7808,4.9127
2017,400944994,Western Michigan,Akron,False,13,14,19.3207,19.9415,0.5063,0.9923,0.7559,12.2622,0.3791,6.3207,5.9415
2017,400944999,Toledo,Akron,False,48,21,15.8052,12.7947,0.5333,0.5048,0.2614,40.4001,23.9895,32.1948,8.2053
2017,400945007,Akron,Buffalo,False,21,20,20.8799,19.4238,0.5134,0.9916,0.9872,0.6963,0.4561,0.1201,0.5762
2017,400945013,Miami (OH),Akron,False,24,14,17.3399,14.0594,0.5362,0.8523,0.8549,6.6006,6.7195,6.6601,0.0594
2017,400945020,Akron,Ohio,False,37,34,8.7825,28.3514,0.3094,0.5662,0.3893,33.8661,22.5689,28.2175,5.6486
2017,400945026,Akron,Kent State,False,24,14,25.5939,9.5656,0.6614,0.8756,0.9412,2.8405,6.0284,1.5939,4.4344
2017,400955150,Toledo,Akron,True,45,28,20.7588,20.5786,0.5018,0.6731,0.4270,31.6626,16.8199,24.2412,7.4214
2018,401013343,Northwestern,Akron,False,34,39,20.8023,5.3383,0.3393,0.5835,0.2093,46.8594,20.4640,13.1977,33.6617
2018,401013040,Iowa State,Akron,False,26,13,21.1576,11.4637,0.6175,0.9188,0.8441,6.3788,3.3061,4.8424,1.5363
2018,401020812,Akron,Miami (OH),False,17,41,6.8755,26.3720,0.7077,0.8995,0.4877,24.7526,4.5035,10.1245,14.6280
2018,401020756,Buffalo,Akron,False,24,6,20.8447,13.3222,0.5705,0.8047,0.9217,4.1669,10.4774,3.1553,7.3222
2018,401020761,Kent State,Akron,False,23,24,16.9066,20.3539,0.5290,0.9588,0.8371,9.7395,2.4474,6.0934,3.6461
2018,401020768,Akron,Central Michigan,False,17,10,18.6167,10.9688,0.5832,0.9858,0.9434,2.5855,0.6479,1.6167,0.9688
2018,401020772,Akron,Northern Illinois,False,26,36,10.8451,17.1701,0.5709,0.9173,0.3369,33.9849,3.6750,15.1549,18.8299
2018,401020778,Eastern Michigan,Akron,False,27,7,19.5663,11.2507,0.5856,0.7612,0.9340,3.1829,11.6844,7.4337,4.2507
2018,401020784,Akron,Bowling Green,False,6,21,16.8481,13.5398,0.4665,0.6417,0.9314,3.3879,18.3083,10.8481,7.4602
2018,401020787,Ohio,Akron,False,49,28,27.3740,1.1712,0.7333,0.9016,0.2494,48.4548,5.2029,21.6260,26.8288
2018,401098253,South Carolina,Akron,False,28,3,28.3419,15.4488,0.6393,0.7377,0.7235,12.7907,12.1068,0.3419,12.4488
2008,282430228,Clemson,Alabama,True,10,34,33.3916,25.0552,0.4532,0.6485,0.8386,14.4468,32.3364,23.3916,8.9448
2008,282500333,Alabama,Tulane,False,20,6,31.8885,10.8731,0.6824,0.8742,0.7051,16.7616,7.0155,11.8885,4.8731
2008,282640008,Arkansas,Alabama,False,14,49,31.3258,53.8924,0.6266,0.8588,0.7505,22.2182,12.4334,17.3258,4.8924
2008,282710061,Georgia,Alabama,False,30,41,35.6229,26.8923,0.4505,0.7785,0.9037,8.4848,19.7307,5.6229,14.1077
2008,282780333,Alabama,Kentucky,False,17,14,33.1784,36.2759,0.4850,0.9408,0.6396,38.4543,6.0975,16.1784,22.2759
2008,282920333,Alabama,Ole Miss,False,24,20,33.8362,29.8878,0.5177,0.9995,0.8248,19.7240,0.0516,9.8362,9.8878
2008,282992633,Tennessee,Alabama,False,9,29,21.4864,27.6418,0.5348,0.8445,0.8747,11.1282,13.8447,12.4864,1.3582
2008,283060333,Alabama,Arkansas State,False,35,0,39.7458,26.7443,0.5673,0.7743,0.6815,31.4902,21.9985,4.7458,26.7443
2008,283130099,LSU,Alabama,False,21,27,37.0164,36.5686,0.4978,0.9380,0.7577,25.5849,6.4478,16.0164,9.5686
2008,283200333,Alabama,Mississippi State,False,32,7,27.1927,26.8637,0.5020,0.7078,0.8191,15.0564,24.6710,4.8073,19.8637
2008,283340333,Alabama,Auburn,False,36,0,29.7956,16.0887,0.5737,0.7625,0.8934,9.8843,22.2932,6.2044,16.0887
2008,283410057,Florida,Alabama,True,31,20,45.1977,24.7280,0.5915,0.9147,0.8306,18.9257,9.4697,14.1977,4.7280
2009,292480259,Virginia Tech,Alabama,True,24,34,10.3106,37.6797,0.6646,0.7873,0.8764,10.0097,17.3691,13.6894,3.6797
2009,292550333,Alabama,Florida International,False,40,14,44.5555,37.9887,0.5346,0.7970,0.7055,28.5443,19.4332,4.5555,23.9887
2009,292620333,Alabama,North Texas,False,53,7,54.2244,29.1597,0.6322,0.7778,0.7527,23.3840,20.9353,1.2244,22.1597
2009,292690333,Alabama,Arkansas,False,35,7,54.2384,39.8715,0.5804,0.8473,0.4619,52.1099,13.6331,19.2384,32.8715
2009,292760096,Kentucky,Alabama,False,20,38,13.6491,58.5650,0.7662,0.6633,0.8182,14.2141,26.9158,6.3509,20.5650
2009,292830145,Ole Miss,Alabama,False,3,22,23.6923,40.0667,0.5842,0.9728,0.6147,38.7590,2.6256,20.6923,18.0667
2009,292900333,Alabama,South Carolina,False,20,6,39.8883,24.3253,0.5905,0.9817,0.5740,38.2136,1.5630,19.8883,18.3253
2009,292970333,Alabama,Tennessee,False,12,10,21.0807,22.7212,0.4913,0.9616,0.7728,21.8019,3.6405,9.0807,12.7212
2009,293110333,Alabama,LSU,False,24,15,16.7300,23.5004,0.4488,0.7644,0.9813,1.2304,15.7704,7.2700,8.5004
2009,293180344,Mississippi State,Alabama,False,3,31,17.8910,17.0559,0.4954,0.6911,0.9896,0.9469,28.8351,14.8910,13.9441
2009,293310002,Auburn,Alabama,False,21,26,24.6464,51.1161,0.6351,0.7794,0.7075,28.7625,21.4697,3.6464,25.1161
2009,293390333,Alabama,Florida,True,32,13,33.9806,34.8552,0.4947,0.7644,0.7193,23.8357,19.8746,1.9806,21.8552
2010,302470333,Alabama,San José State,False,48,3,60.9915,11.6654,0.7811,0.9458,0.7334,21.6569,4.3261,12.9915,8.6654
2010,302540333,Alabama,Penn State,False,24,3,44.2036,35.8223,0.5471,0.8587,0.4544,53.0259,12.6187,20.2036,32.8223
2010,302610150,Duke,Alabama,False,13,62,23.5389,57.6864,0.6768,0.8418,0.9333,6.2253,14.8525,10.5389,4.3136
2010,302680008,Arkansas,Alabama,False,20,24,28.7014,40.0149,0.5768,0.9004,0.6723,24.7163,7.3135,8.7014,16.0149
2010,302750333,Alabama,Florida,False,31,6,31.8991,30.1742,0.5087,0.7687,0.7514,25.0733,23.2752,0.8991,24.1742
2010,302822579,South Carolina,Alabama,False,35,21,16.7410,33.7120,0.4127,0.6871,0.9425,5.5470,30.9710,18.2590,12.7120
2010,302890333,Alabama,Ole Miss,False,23,10,36.6040,31.6640,0.5232,0.9243,0.6777,35.2680,8.0599,13.6040,21.6640
2010,302962633,Tennessee,Alabama,False,10,41,19.7731,38.4680,0.6054,0.8603,0.9175,7.2412,12.3051,9.7731,2.5320
2010,303100099,LSU,Alabama,False,24,21,27.9145,35.5592,0.4580,0.8833,0.7989,18.4738,10.6447,3.9145,14.5592
2010,303170333,Alabama,Mississippi State,False,30,10,32.1086,28.4663,0.5236,0.7901,0.7378,20.5749,16.3577,2.1086,18.4663
2010,303300333,Alabama,Auburn,False,27,28,47.5445,55.0194,0.5380,0.9341,0.5437,47.5639,6.4750,20.5445,27.0194
2011,312460333,Alabama,Kent State,False,48,7,47.5956,11.4584,0.6831,0.9489,0.9574,4.0541,4.8628,0.4044,4.4584
2011,312530213,Penn State,Alabama,False,11,27,28.8386,37.0506,0.5457,0.9133,0.6968,27.8892,7.7880,17.8386,10.0506
2011,312600333,Alabama,North Texas,False,41,0,62.3075,17.4761,0.6864,0.9669,0.6744,38.7836,3.8313,21.3075,17.4761
2011,312670333,Alabama,Arkansas,False,38,14,39.7208,33.5318,0.5339,0.8065,0.7701,21.2526,17.8110,1.7208,19.5318
2011,312740057,Florida,Alabama,False,10,38,26.8154,29.0537,0.5129,0.7101,0.9096,7.8690,25.7617,16.8154,8.9463
2011,312810333,Alabama,Vanderbilt,False,34,0,36.8233,3.4296,0.6712,0.9936,0.9339,6.2529,0.6063,2.8233,3.4296
2011,312880145,Ole Miss,Alabama,False,7,52,8.7841,49.6169,0.7033,0.9565,0.9938,0.5990,4.1672,1.7841,2.3831
2011,312950333,Alabama,Tennessee,False,37,6,58.7619,12.5780,0.7765,0.8026,0.6408,28.3399,15.1839,21.7619,6.5780
2011,313090333,Alabama,LSU,False,6,9,43.0876,34.4502,0.4430,0.8467,0.2988,62.5378,11.6374,37.0876,25.4502
2011,313160344,Mississippi State,Alabama,False,7,24,16.9321,30.4566,0.6023,0.9469,0.7533,16.3887,3.4755,9.9321,6.4566
2011,313300002,Auburn,Alabama,False,14,42,31.6295,40.9151,0.5551,0.7800,0.8050,16.5446,18.7144,17.6295,1.0849
2012,322450333,Alabama,Michigan,True,41,14,47.7198,36.3306,0.5599,0.8363,0.7006,29.0504,15.6109,6.7198,22.3306
2012,322520333,Alabama,Western Kentucky,False,35,0,41.5424,38.0810,0.5202,0.6451,0.5146,44.6234,31.5386,6.5424,38.0810
2012,322590008,Arkansas,Alabama,False,0,52,7.9263,54.9240,0.7134,0.9522,0.8965,10.8503,5.0024,7.9263,2.9240
2012,322660333,Alabama,Florida Atlantic,False,40,7,52.9759,-9.7658,0.8161,0.6694,0.9566,3.7900,29.7417,12.9759,16.7658
2012,322730333,Alabama,Ole Miss,False,33,14,64.0168,3.7796,0.7635,0.6233,0.8044,20.7964,41.2371,31.0168,10.2204
2012,322870142,Missouri,Alabama,False,10,42,2.3834,59.5857,0.8082,0.7011,0.8793,9.9691,25.2022,7.6166,17.5857
2012,322942633,Tennessee,Alabama,False,13,44,25.5150,57.0749,0.6446,0.9948,0.7637,25.5898,0.5599,12.5150,13.0749
2012,323010333,Alabama,Mississippi State,False,38,7,44.1675,32.5279,0.5603,0.8006,0.6793,31.6954,19.3604,6.1675,25.5279
2012,323080099,LSU,Alabama,False,17,21,9.2690,44.3869,0.6778,0.6825,0.8370,15.6558,31.1179,7.7310,23.3869
2012,323150333,Alabama,Texas A&M,False,24,29,44.7408,32.6640,0.4415,0.8353,0.7663,24.4049,17.0768,20.7408,3.6640
2012,323290333,Alabama,Auburn,False,49,0,38.8667,28.7194,0.5496,0.6334,0.8195,18.5861,38.8526,10.1333,28.7194
2012,323360061,Georgia,Alabama,True,28,32,36.0595,34.8356,0.4931,0.9410,0.8773,10.8952,5.2239,8.0595,2.8356
2013,332430259,Virginia Tech,Alabama,True,10,35,11.1795,59.1609,0.7562,0.7396,0.7140,25.3403,22.9814,1.1795,24.1609
2013,332570245,Texas A&M,Alabama,False,42,49,48.3208,45.2484,0.4848,0.9005,0.9746,2.5692,10.0724,6.3208,3.7516
2013,332640333,Alabama,Colorado State,False,31,6,52.3507,37.8081,0.5645,0.9071,0.5529,53.1588,10.4574,21.3507,31.8081
2013,332710333,Alabama,Ole Miss,False,25,0,40.0467,36.2338,0.5182,0.7994,0.5386,51.2806,21.1871,15.0467,36.2338
2013,332850096,Kentucky,Alabama,False,7,48,14.1236,55.7069,0.7640,0.9919,0.7975,14.8305,0.5833,7.1236,7.7069
2013,332920333,Alabama,Arkansas,False,52,0,70.8097,8.2478,0.8406,0.8663,0.6663,27.0575,10.5619,18.8097,8.2478
2013,332990333,Alabama,Tennessee,False,45,10,69.9463,19.1198,0.8018,0.7917,0.5697,34.0661,15.8265,24.9463,9.1198
2013,333130333,Alabama,LSU,False,38,17,51.7420,24.3686,0.6892,0.9085,0.7035,21.1106,6.3734,13.7420,7.3686
2013,333200344,Mississippi State,Alabama,False,7,20,19.1597,74.9763,0.7858,0.5435,0.3407,67.1360,42.8166,12.1597,54.9763
2013,333340002,Auburn,Alabama,False,34,28,31.7214,42.8733,0.4372,0.8078,0.8582,12.5947,17.1520,2.2786,14.8733
2014,400547835,Alabama,West Virginia,True,33,23,19.6408,10.1832,0.5902,0.9896,0.5279,26.1761,0.5424,13.3592,12.8168
2014,400548013,Alabama,Florida Atlantic,False,41,0,26.6989,13.2302,0.6247,0.5159,0.9798,1.0709,27.5313,14.3011,13.2302
2014,400548024,Alabama,Southern Mississippi,False,52,12,29.3688,9.7529,0.7389,0.5060,0.4170,24.8783,20.3840,22.6312,2.2471
2014,400548384,Alabama,Florida,False,42,21,18.8632,4.9810,0.6582,0.8345,0.2503,39.1558,7.1178,23.1368,16.0190
2014,400548374,Ole Miss,Alabama,False,23,17,12.2679,14.5931,0.4725,0.8053,0.6972,13.1390,8.3253,10.7321,2.4069
2014,400548365,Arkansas,Alabama,False,13,14,11.1266,21.0372,0.6177,0.7878,0.8760,5.1638,8.9107,1.8734,7.0372
2014,400548364,Alabama,Texas A&M,False,59,0,22.1404,16.0791,0.5674,0.1384,0.5608,20.7805,52.9388,36.8596,16.0791
2014,400548357,Tennessee,Alabama,False,20,34,19.4929,20.2960,0.5084,0.7278,0.7078,14.2111,13.1969,0.5071,13.7040
2014,400548342,LSU,Alabama,False,13,20,13.5843,22.3300,0.5885,0.9644,0.9406,2.9143,1.7457,0.5843,2.3300
2014,400548338,Alabama,Mississippi State,False,25,20,26.6246,23.1968,0.5294,0.9730,0.9174,4.8214,1.5722,1.6246,3.1968
2014,400548323,Alabama,Auburn,False,55,44,21.0345,19.3652,0.5217,0.7611,0.0562,58.6003,9.3307,33.9655,24.6348
2014,400609098,Missouri,Alabama,True,13,42,9.8825,15.3737,0.5581,0.5313,0.4283,29.7438,23.5088,3.1175,26.6263
2015,400603827,Alabama,Wisconsin,True,35,17,15.3437,8.3524,0.5872,0.7288,0.3726,28.3039,11.0087,19.6563,8.6476
2015,400603860,Alabama,Middle Tennessee,False,37,10,12.9423,22.1255,0.4081,0.3599,0.7627,11.9322,36.1832,24.0577,12.1255
2015,400603850,Alabama,Ole Miss,False,37,43,15.1959,20.9525,0.5629,0.9947,0.2281,43.8516,0.2434,21.8041,22.0475
2015,400603841,Alabama,Louisiana Monroe,False,34,0,21.3814,6.7669,0.6601,0.5839,0.8687,5.8517,19.3856,12.6186,6.7669
2015,400603879,Georgia,Alabama,False,10,38,12.3884,16.6621,0.5403,0.5741,0.6535,18.9495,23.7263,2.3884,21.3379
2015,400603899,Alabama,Arkansas,False,27,14,18.4937,20.9803,0.4742,0.6871,0.9683,1.5260,15.4866,8.5063,6.9803
2015,400603897,Texas A&M,Alabama,False,23,41,9.8090,17.3711,0.5816,0.7761,0.3157,36.8199,10.4378,13.1910,23.6289
2015,400603886,Alabama,Tennessee,False,19,14,18.8870,17.3793,0.5140,0.9352,0.9393,3.2663,3.4924,0.1130,3.3793
2015,400603905,Alabama,LSU,False,30,16,14.9730,20.0619,0.4493,0.6324,0.7835,10.9651,19.0888,15.0270,4.0619
2015,400603933,Mississippi State,Alabama,False,6,31,13.6474,28.7093,0.6505,0.7986,0.8906,5.3567,9.9382,7.6474,2.2907
2015,400603913,Auburn,Alabama,False,13,29,19.5126,18.5215,0.4906,0.6853,0.9246,3.9659,16.9911,6.5126,10.4785
2015,400852681,Alabama,Florida,True,29,15,19.4317,7.5851,0.6546,0.9424,0.5686,16.9832,2.1535,9.5683,7.4149
2016,400868969,Alabama,USC,True,52,6,19.1267,8.8321,0.6096,0.3344,0.4167,30.0412,35.7054,32.8733,2.8321
2016,400868980,Alabama,Western Kentucky,False,38,10,21.0571,22.3155,0.4866,0.4346,0.9016,4.6273,29.2584,16.9429,12.3155
2016,400868997,Ole Miss,Alabama,False,43,48,6.4121,32.6872,0.7362,0.6091,0.2122,51.9007,21.2751,36.5879,15.3128
2016,400869002,Alabama,Kent State,False,48,0,23.5819,4.0420,0.7024,0.4389,0.5795,20.3761,28.4601,24.4181,4.0420
2016,400869010,Alabama,Kentucky,False,34,6,27.9743,9.4949,0.6587,0.8331,0.9553,2.5308,9.5207,6.0257,3.4949
2016,400869018,Arkansas,Alabama,False,30,49,14.9378,19.4318,0.5455,0.7119,0.2559,44.6303,14.5060,15.0622,29.5682
2016,400869028,Tennessee,Alabama,False,10,49,6.7505,20.6852,0.6387,0.5231,0.4213,31.5643,25.0654,3.2495,28.3148
2016,400869029,Alabama,Texas A&M,False,33,14,13.2751,10.5360,0.5280,0.6770,0.5525,23.1890,16.2609,19.7249,3.4640
2016,400869044,LSU,Alabama,False,0,10,18.7600,13.3561,0.4454,0.6955,0.5742,22.1161,15.4039,18.7600,3.3561
2016,400869049,Alabama,Mississippi State,False,51,3,20.1669,14.5025,0.5572,0.2826,0.6237,19.3306,42.3356,30.8331,11.5025
2016,400869068,Alabama,Auburn,False,30,12,11.7504,9.4577,0.5307,0.5972,0.4843,20.7919,15.7073,18.2496,2.5423
2016,400926943,Florida,Alabama,True,16,54,3.6767,20.3031,0.7013,0.4971,0.1437,46.0202,21.3737,12.3233,33.6969
2017,400933827,Alabama,Florida State,True,24,7,20.6785,20.5151,0.5017,0.6623,0.7915,10.1936,16.8366,3.3215,13.5151
2017,400933841,Alabama,Fresno State,False,41,10,18.8778,9.7177,0.6134,0.4921,0.4810,22.4046,21.8399,22.1222,0.2823
2017,400933854,Alabama,Colorado State,False,41,23,21.4522,19.0093,0.5270,0.6661,0.5139,23.5385,15.5571,19.5478,3.9907
2017,400933871,Vanderbilt,Alabama,False,0,59,14.3907,18.1324,0.5449,0.0955,0.4244,26.4769,55.2583,14.3907,40.8676
2017,400933872,Alabama,Ole Miss,False,66,3,32.6974,11.4363,0.7325,0.2233,0.4681,24.8662,41.7389,33.3026,8.4363
2017,400933884,Texas A&M,Alabama,False,19,27,10.9033,32.8581,0.7048,0.7322,0.9562,2.2387,13.9548,8.0967,5.8581
2017,400933886,Alabama,Arkansas,False,41,9,31.8399,11.0821,0.6889,0.7895,0.8665,7.0780,11.2422,9.1601,2.0821
2017,400933893,Alabama,Tennessee,False,45,7,28.8713,3.2158,0.7645,0.7287,0.5759,19.9129,12.3445,16.1287,3.7842
2017,400933904,Alabama,LSU,False,24,10,20.9342,13.6839,0.5817,0.8477,0.9860,0.6181,6.7497,3.0658,3.6839
2017,400933916,Mississippi State,Alabama,False,24,31,12.3352,12.9534,0.5069,0.8579,0.4046,29.7114,6.3817,11.6648,18.0466
2017,400933932,Auburn,Alabama,False,26,14,18.1855,21.2059,0.4666,0.6769,0.9865,0.6086,15.0204,7.8145,7.2059
2018,401012246,Alabama,Louisville,True,51,14,44.2115,6.5793,0.8056,0.9884,0.7448,14.2092,0.6323,6.7885,7.4207
2018,401012260,Alabama,Arkansas State,False,57,7,20.4935,20.5059,0.4999,0.1857,0.5428,23.0006,50.0124,36.5065,13.5059
2018,401012277,Ole Miss,Alabama,False,7,62,17.7890,32.6307,0.6322,0.3609,0.6725,18.5802,40.1583,10.7890,29.3693
2018,401012284,Alabama,Texas A&M,False,45,23,27.5255,15.5063,0.6156,0.8072,0.5415,24.9681,9.9808,17.4745,7.4937
2018,401012292,Alabama,Louisiana,False,56,14,34.8817,8.5643,0.7461,0.6931,0.5041,26.5539,15.6826,21.1183,5.4357
2018,401012300,Arkansas,Alabama,False,31,65,5.3322,38.2589,0.7848,0.9795,0.2095,52.4088,1.0733,25.6678,26.7411
2018,401012307,Alabama,Missouri,False,39,10,37.1961,15.3904,0.7104,0.8549,0.9273,3.5865,7.1943,1.8039,5.3904
2018,401012318,Tennessee,Alabama,False,21,58,6.4868,33.8161,0.7555,0.8066,0.3273,38.6971,9.6708,14.5132,24.1839
2018,401012327,LSU,Alabama,False,0,29,11.2429,25.4866,0.6443,0.7016,0.8409,7.7295,14.7563,11.2429,3.5134
2018,401012331,Alabama,Mississippi State,False,24,0,20.3990,10.3001,0.6205,0.6729,0.8388,6.6991,13.9011,3.6010,10.3001
2018,401012350,Alabama,Auburn,False,52,21,17.6795,11.6758,0.5753,0.4293,0.1676,43.6447,24.9963,34.3205,9.3242
2018,401056705,Georgia,Alabama,True,28,35,21.2163,23.7594,0.5296,0.8964,0.5983,18.0243,4.4568,6.7837,11.2406
2015,400756907,Clemson,Appalachian State,False,41,10,17.9370,21.0316,0.4674,0.3679,0.7507,12.0314,34.0946,23.0630,11.0316
2015,400763610,Old Dominion,Appalachian State,False,0,49,17.9424,17.6620,0.4970,0.1830,0.7174,13.3956,49.2804,17.9424,31.3380
2015,400787253,Appalachian State,Wyoming,False,31,13,25.5783,14.4100,0.6138,0.8595,0.9172,4.0117,6.8318,5.4217,1.4100
2015,400787448,Georgia State,Appalachian State,False,3,37,8.5964,29.8448,0.7018,0.7507,0.9690,1.5588,12.7517,5.5964,7.1552
2015,400787451,Louisiana Monroe,Appalachian State,False,14,59,11.2624,24.7241,0.6417,0.3951,0.3183,37.0135,31.5382,2.7376,34.2759
2015,400787455,Appalachian State,Georgia Southern,False,31,13,27.1584,17.4463,0.6040,0.8219,0.9869,0.6046,8.2879,3.8416,4.4463
2015,400787460,Appalachian State,Troy,False,44,41,25.7280,8.1369,0.6862,0.6873,0.1584,51.1351,14.5911,18.2720,32.8631
2015,400787464,Appalachian State,Arkansas State,False,27,40,24.9208,16.6901,0.4300,0.6493,0.5866,25.3891,21.2307,2.0792,23.3099
2015,400787478,Appalachian State,Louisiana,False,28,7,24.5189,19.5229,0.5451,0.7165,0.8374,9.0418,16.0041,3.4811,12.5229
2015,400787482,South Alabama,Appalachian State,False,27,34,12.8643,25.7285,0.6326,0.8773,0.5552,22.4073,5.8642,14.1357,8.2715
2016,400868977,Tennessee,Appalachian State,False,20,13,21.6763,28.1315,0.4392,0.7497,0.6902,16.8078,13.4553,1.6763,15.1315
2016,400869355,Appalachian State,Old Dominion,False,31,7,15.8643,20.8069,0.4529,0.4887,0.9746,1.3288,28.9426,15.1357,13.8069
2016,400869720,Appalachian State,Miami,False,10,45,14.4578,24.5841,0.6071,0.5045,0.6685,15.9580,24.8737,4.4578,20.4159
2016,400869285,Akron,Appalachian State,False,38,45,13.4209,21.5958,0.5799,0.9769,0.2366,47.9833,1.1749,24.5791,23.4042
2016,400869818,Appalachian State,Georgia State,False,17,3,24.2337,14.4885,0.6027,0.9095,0.6171,18.7222,4.2548,7.2337,11.4885
2016,400869825,Louisiana,Appalachian State,False,0,24,15.8336,16.8495,0.5121,0.4907,0.7946,8.6831,22.9842,15.8336,7.1505
2016,400869835,Georgia Southern,Appalachian State,False,10,34,11.0928,17.2267,0.5781,0.5662,0.6146,15.6805,17.8661,1.0928,16.7733
2016,400869839,Appalachian State,Texas State,False,35,10,24.2231,2.1145,0.7203,0.9391,0.6221,18.6624,2.8913,10.7769,7.8855
2016,400869842,Troy,Appalachian State,False,28,24,13.1440,15.8556,0.4718,0.8611,0.5487,23.0003,6.7116,14.8560,8.1444
2016,400869848,Appalachian State,Louisiana Monroe,False,42,17,29.6348,12.2480,0.6758,0.8418,0.6535,17.1172,7.6132,12.3652,4.7520
2016,400869851,New Mexico State,Appalachian State,False,7,37,11.6620,20.4293,0.5859,0.5993,0.7682,11.9087,21.2327,4.6620,16.5707
2017,400933831,Georgia,Appalachian State,False,31,10,15.5043,16.3120,0.4897,0.4867,0.7696,9.1837,21.8078,15.4957,6.3120
2017,400944836,Texas State,Appalachian State,False,13,20,5.3046,24.3153,0.6880,0.7568,0.9306,3.3801,12.0107,7.6954,4.3153
2017,400937478,Appalachian State,Wake Forest,False,19,20,15.2642,19.4605,0.5426,0.9351,0.9132,4.2753,3.1963,3.7358,0.5395
2017,400944850,Appalachian State,New Mexico State,False,45,31,19.8019,17.4440,0.5207,0.7977,0.3935,38.7541,11.6422,25.1981,13.5560
2017,400938893,UMass,Appalachian State,False,30,27,20.3478,29.1383,0.4210,0.7891,0.8647,7.5139,11.7905,9.6522,2.1383
2017,400944867,Louisiana Monroe,Appalachian State,False,52,45,17.0068,30.1416,0.3836,0.6500,0.2612,49.8517,20.1348,34.9932,14.8584
